category,answer,pred,response
marketing,C,B,B
marketing,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,C,C
management,A,A,A
management,A,A,A
management,B,B,B
management,C,A,A
agricultural_sciences,D,D,D
agricultural_sciences,D,C,C
agricultural_sciences,D,D,D
agricultural_sciences,C,C,C
public_safety,D,A,A
public_safety,C,A,A
public_safety,C,C,C
public_safety,B,C,C
computer_science,C,C,C
computer_science,D,D,D
computer_science,D,D,D
computer_science,D,D,D
electronics_engineering,C,C,C
electronics_engineering,D,D,D
electronics_engineering,D,D,D
electronics_engineering,C,C,C
maritime_engineering,B,D,D
maritime_engineering,D,D,D
maritime_engineering,D,D,D
maritime_engineering,B,B,B
taxation,C,C,C
taxation,A,D,D
taxation,C,D,D
taxation,D,D,D
civil_engineering,D,A,A
civil_engineering,D,D,D
civil_engineering,B,A,A
civil_engineering,C,,2
telecommunications_and_wireless_technology,D,A,A
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,B,B
telecommunications_and_wireless_technology,D,D,D
marketing,D,D,D
marketing,B,B,B
marketing,D,D,D
marketing,A,C,C
management,D,D,D
management,C,C,C
management,A,D,D
management,A,A,A
computer_science,C,C,C
computer_science,C,C,C
computer_science,B,B,B
computer_science,D,D,D
public_safety,D,C,C
public_safety,C,D,D
public_safety,D,B,B
public_safety,C,C,C
agricultural_sciences,C,C,C
agricultural_sciences,C,C,C
agricultural_sciences,D,,2
agricultural_sciences,A,A,A
electronics_engineering,B,B,B
electronics_engineering,B,B,B
electronics_engineering,B,B,B
electronics_engineering,D,D,D
maritime_engineering,A,C,C
maritime_engineering,D,C,C
maritime_engineering,B,B,B
maritime_engineering,B,B,B
taxation,D,C,C
taxation,D,D,D
taxation,A,D,D
taxation,A,D,D
civil_engineering,C,D,D
civil_engineering,D,D,D
civil_engineering,D,D,D
civil_engineering,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,C,C
telecommunications_and_wireless_technology,D,B,B
telecommunications_and_wireless_technology,D,D,D
management,B,B,B
management,B,B,B
management,B,B,B
management,B,B,B
marketing,B,B,B
marketing,B,B,B
marketing,D,D,D
marketing,B,B,B
public_safety,C,A,A
public_safety,C,C,C
public_safety,C,A,A
public_safety,D,A,A
agricultural_sciences,C,D,D
agricultural_sciences,C,C,C
agricultural_sciences,C,D,D
agricultural_sciences,B,A,A
electronics_engineering,C,B,B
electronics_engineering,C,B,B
electronics_engineering,B,B,B
electronics_engineering,C,D,D
maritime_engineering,B,A,A
maritime_engineering,D,C,C
maritime_engineering,B,B,B
maritime_engineering,D,D,D
computer_science,D,D,D
computer_science,D,B,B
computer_science,D,D,D
computer_science,C,C,C
taxation,D,B,B
taxation,B,C,C
taxation,A,B,B
taxation,A,C,C
civil_engineering,C,B,B
civil_engineering,D,C,C
civil_engineering,D,A,A
civil_engineering,B,B,B
management,A,A,A
management,B,B,B
management,D,B,B
management,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
public_safety,B,B,B
public_safety,D,B,B
public_safety,C,A,A
public_safety,C,B,B
marketing,D,D,D
marketing,B,B,B
marketing,D,D,D
marketing,C,C,C
agricultural_sciences,D,B,B
agricultural_sciences,B,D,D
agricultural_sciences,B,B,B
agricultural_sciences,C,C,C
electronics_engineering,B,B,B
electronics_engineering,D,D,D
electronics_engineering,B,A,A
electronics_engineering,B,B,B
taxation,C,C,C
taxation,D,D,D
taxation,B,D,D
taxation,C,C,C
computer_science,C,C,C
computer_science,C,C,C
computer_science,D,D,D
computer_science,B,B,B
civil_engineering,C,C,C
civil_engineering,D,B,B
civil_engineering,B,B,B
civil_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,B,D,D
maritime_engineering,C,D,D
maritime_engineering,D,B,B
telecommunications_and_wireless_technology,C,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
management,A,A,A
management,C,C,C
management,C,C,C
management,C,C,C
public_safety,B,B,B
public_safety,D,D,D
public_safety,B,D,D
public_safety,D,C,C
agricultural_sciences,A,A,A
agricultural_sciences,C,D,D
agricultural_sciences,B,B,B
agricultural_sciences,A,D,D
marketing,B,B,B
marketing,D,D,D
marketing,B,B,B
marketing,A,A,A
computer_science,B,B,B
computer_science,B,B,B
computer_science,C,C,C
computer_science,D,D,D
taxation,D,B,B
taxation,B,C,C
taxation,C,C,C
taxation,B,D,D
electronics_engineering,B,B,B
electronics_engineering,B,B,B
electronics_engineering,C,C,C
electronics_engineering,D,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
civil_engineering,D,C,C
civil_engineering,B,B,B
civil_engineering,D,D,D
civil_engineering,C,C,C
maritime_engineering,B,A,A
maritime_engineering,C,C,C
maritime_engineering,C,B,B
maritime_engineering,C,C,C
public_safety,B,C,C
public_safety,D,B,B
public_safety,C,D,D
public_safety,C,,5
management,D,C,C
management,B,B,B
management,B,B,B
management,B,A,A
agricultural_sciences,B,B,B
agricultural_sciences,A,A,A
agricultural_sciences,A,A,A
agricultural_sciences,D,D,D
marketing,C,C,C
marketing,B,B,B
marketing,A,A,A
marketing,D,D,D
computer_science,D,D,D
computer_science,D,D,D
computer_science,B,B,B
computer_science,C,C,C
taxation,A,A,A
taxation,C,C,C
taxation,B,A,A
taxation,D,D,D
civil_engineering,C,A,A
civil_engineering,D,D,D
civil_engineering,D,B,B
civil_engineering,D,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,C,C
electronics_engineering,B,B,B
electronics_engineering,B,B,B
electronics_engineering,D,D,D
electronics_engineering,D,B,B
maritime_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,C,B,B
maritime_engineering,C,C,C
management,D,A,A
management,C,C,C
management,A,A,A
management,B,B,B
agricultural_sciences,B,A,A
agricultural_sciences,D,D,D
agricultural_sciences,B,A,A
agricultural_sciences,B,A,A
marketing,D,D,D
marketing,A,A,A
marketing,D,D,D
marketing,D,D,D
computer_science,C,C,C
computer_science,D,D,D
computer_science,D,A,A
computer_science,B,B,B
taxation,D,C,C
taxation,D,C,C
taxation,C,D,D
taxation,D,D,D
telecommunications_and_wireless_technology,C,A,A
telecommunications_and_wireless_technology,A,A,A
telecommunications_and_wireless_technology,D,B,B
telecommunications_and_wireless_technology,B,B,B
electronics_engineering,C,D,D
electronics_engineering,B,B,B
electronics_engineering,D,D,D
electronics_engineering,D,C,C
civil_engineering,C,A,A
civil_engineering,D,B,B
civil_engineering,B,A,A
civil_engineering,D,A,A
management,D,D,D
management,D,D,D
management,B,B,B
management,C,D,D
maritime_engineering,A,C,C
maritime_engineering,C,D,D
maritime_engineering,A,D,D
maritime_engineering,C,B,B
agricultural_sciences,A,B,B
agricultural_sciences,D,D,D
agricultural_sciences,D,D,D
agricultural_sciences,D,C,C
computer_science,B,B,B
computer_science,C,D,D
computer_science,B,B,B
computer_science,B,B,B
taxation,B,C,C
taxation,A,D,D
taxation,C,C,C
taxation,C,C,C
civil_engineering,B,B,B
civil_engineering,D,D,D
civil_engineering,C,A,A
civil_engineering,C,A,A
marketing,A,B,B
marketing,D,D,D
marketing,C,C,C
marketing,D,D,D
electronics_engineering,D,B,B
electronics_engineering,B,B,B
electronics_engineering,D,D,D
electronics_engineering,D,A,A
telecommunications_and_wireless_technology,A,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,B,B
telecommunications_and_wireless_technology,B,C,C
management,C,C,C
management,C,C,C
management,C,C,C
management,D,D,D
maritime_engineering,A,D,D
maritime_engineering,C,C,C
maritime_engineering,B,B,B
maritime_engineering,D,D,D
agricultural_sciences,C,C,C
agricultural_sciences,D,D,D
agricultural_sciences,B,B,B
agricultural_sciences,B,B,B
computer_science,B,B,B
computer_science,C,C,C
computer_science,D,D,D
computer_science,C,C,C
electronics_engineering,D,D,D
electronics_engineering,C,C,C
electronics_engineering,B,B,B
electronics_engineering,B,A,A
taxation,B,B,B
taxation,A,A,A
taxation,C,B,B
taxation,D,B,B
telecommunications_and_wireless_technology,A,A,A
telecommunications_and_wireless_technology,C,B,B
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,12 BIT
marketing,C,C,C
marketing,C,A,A
marketing,D,D,D
marketing,B,B,B
maritime_engineering,C,D,D
maritime_engineering,A,D,D
maritime_engineering,C,C,C
maritime_engineering,B,B,B
management,B,A,A
management,C,C,C
management,B,B,B
management,C,C,C
agricultural_sciences,B,B,B
agricultural_sciences,B,B,B
agricultural_sciences,D,D,D
agricultural_sciences,A,C,C
civil_engineering,B,C,C
civil_engineering,D,D,D
civil_engineering,D,D,D
civil_engineering,D,D,D
computer_science,B,B,B
computer_science,D,A,A
computer_science,C,C,C
computer_science,B,B,B
electronics_engineering,B,B,B
electronics_engineering,B,B,B
electronics_engineering,C,C,C
electronics_engineering,B,D,D
taxation,B,B,B
taxation,D,C,C
taxation,B,D,D
taxation,B,B,B
public_safety,C,B,B
public_safety,D,D,D
public_safety,B,B,B
public_safety,B,C,C
marketing,D,D,D
marketing,C,C,C
marketing,C,C,C
marketing,B,B,B
maritime_engineering,A,C,C
maritime_engineering,C,C,C
maritime_engineering,D,D,D
maritime_engineering,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
agricultural_sciences,A,B,B
agricultural_sciences,D,B,B
agricultural_sciences,D,D,D
agricultural_sciences,D,C,C
computer_science,D,D,D
computer_science,D,D,D
computer_science,D,D,D
computer_science,D,D,D
management,B,B,B
management,D,D,D
management,B,C,C
management,A,A,A
public_safety,B,D,D
public_safety,B,B,B
public_safety,D,B,B
public_safety,C,A,A
marketing,C,C,C
marketing,C,C,C
marketing,C,C,C
marketing,C,C,C
civil_engineering,C,C,C
civil_engineering,B,B,B
civil_engineering,B,B,B
civil_engineering,D,D,D
electronics_engineering,C,C,C
electronics_engineering,C,A,A
electronics_engineering,A,A,A
electronics_engineering,D,D,D
taxation,C,B,B
taxation,C,D,D
taxation,A,A,A
taxation,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,D,D
computer_science,D,D,D
computer_science,B,B,B
computer_science,C,C,C
computer_science,B,B,B
agricultural_sciences,B,D,D
agricultural_sciences,A,A,A
agricultural_sciences,B,B,B
agricultural_sciences,A,A,A
maritime_engineering,C,C,C
maritime_engineering,D,D,D
maritime_engineering,B,B,B
maritime_engineering,B,B,B
management,B,C,C
management,D,D,D
management,C,C,C
management,A,D,D
public_safety,D,D,D
public_safety,C,A,A
public_safety,D,D,D
public_safety,C,A,A
civil_engineering,B,B,B
civil_engineering,D,D,D
civil_engineering,C,C,C
civil_engineering,C,C,C
marketing,C,C,C
marketing,C,C,C
marketing,D,D,D
marketing,B,B,B
electronics_engineering,D,D,D
electronics_engineering,C,C,C
electronics_engineering,B,C,C
electronics_engineering,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
taxation,D,D,D
taxation,B,D,D
taxation,C,C,C
taxation,A,A,A
agricultural_sciences,B,,6시간
agricultural_sciences,B,B,B
agricultural_sciences,D,D,D
agricultural_sciences,C,A,A
maritime_engineering,D,D,D
maritime_engineering,B,B,B
maritime_engineering,C,C,C
maritime_engineering,B,B,B
computer_science,D,D,D
computer_science,D,D,D
computer_science,D,D,D
computer_science,B,B,B
electronics_engineering,C,,6
electronics_engineering,B,B,B
electronics_engineering,D,D,D
electronics_engineering,B,D,D
marketing,C,C,C
marketing,B,B,B
marketing,D,D,D
marketing,D,D,D
civil_engineering,C,C,C
civil_engineering,C,C,C
civil_engineering,C,A,A
civil_engineering,D,C,C
taxation,A,B,B
taxation,D,D,D
taxation,A,A,A
taxation,C,C,C
public_safety,B,B,B
public_safety,B,B,B
public_safety,B,A,A
public_safety,B,D,D
maritime_engineering,D,D,D
maritime_engineering,B,B,B
maritime_engineering,B,A,A
maritime_engineering,D,C,C
agricultural_sciences,B,B,B
agricultural_sciences,C,C,C
agricultural_sciences,C,C,C
agricultural_sciences,D,D,D
computer_science,C,B,B
computer_science,D,D,D
computer_science,B,B,B
computer_science,B,B,B
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
marketing,C,C,C
marketing,B,B,B
marketing,C,C,C
marketing,A,B,B
electronics_engineering,C,C,C
electronics_engineering,C,C,C
electronics_engineering,B,B,B
electronics_engineering,D,,4
management,C,D,D
management,B,B,B
management,A,D,D
management,B,C,C
civil_engineering,C,C,C
civil_engineering,B,C,C
civil_engineering,C,D,D
civil_engineering,B,B,B
taxation,A,A,A
taxation,B,C,C
taxation,D,A,A
taxation,C,C,C
maritime_engineering,C,B,B
maritime_engineering,B,B,B
maritime_engineering,C,C,C
maritime_engineering,C,C,C
public_safety,B,B,B
public_safety,D,D,D
public_safety,D,D,D
public_safety,C,C,C
computer_science,D,D,D
computer_science,C,C,C
computer_science,C,C,C
computer_science,B,B,B
telecommunications_and_wireless_technology,C,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
agricultural_sciences,C,C,C
agricultural_sciences,B,C,C
agricultural_sciences,B,B,B
agricultural_sciences,B,B,B
electronics_engineering,D,D,D
electronics_engineering,D,B,B
electronics_engineering,B,B,B
electronics_engineering,D,D,D
management,B,B,B
management,D,D,D
management,D,D,D
management,A,A,A
civil_engineering,D,D,D
civil_engineering,B,D,D
civil_engineering,D,C,C
civil_engineering,D,D,D
maritime_engineering,A,A,A
maritime_engineering,D,B,B
maritime_engineering,B,D,D
maritime_engineering,C,C,C
public_safety,D,C,C
public_safety,D,B,B
public_safety,C,C,C
public_safety,C,D,D
taxation,C,D,D
taxation,C,C,C
taxation,C,D,D
taxation,A,C,C
marketing,D,D,D
marketing,C,C,C
marketing,D,D,D
marketing,A,A,A
computer_science,D,D,D
computer_science,C,C,C
computer_science,C,C,C
computer_science,B,B,B
electronics_engineering,C,C,C
electronics_engineering,C,C,C
electronics_engineering,D,D,D
electronics_engineering,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
agricultural_sciences,C,C,C
agricultural_sciences,C,C,C
agricultural_sciences,B,B,B
agricultural_sciences,C,C,C
civil_engineering,D,C,C
civil_engineering,C,D,D
civil_engineering,C,C,C
civil_engineering,D,D,D
maritime_engineering,C,C,C
maritime_engineering,D,B,B
maritime_engineering,B,C,C
maritime_engineering,B,A,A
taxation,B,B,B
taxation,D,D,D
taxation,B,B,B
taxation,C,C,C
management,B,B,B
management,A,A,A
management,A,A,A
management,B,B,B
public_safety,C,C,C
public_safety,D,B,B
public_safety,D,D,D
public_safety,C,C,C
marketing,B,B,B
marketing,B,B,B
marketing,B,B,B
marketing,B,B,B
computer_science,D,D,D
computer_science,C,C,C
computer_science,D,D,D
computer_science,D,D,D
electronics_engineering,D,B,B
electronics_engineering,C,C,C
electronics_engineering,C,B,B
electronics_engineering,C,C,C
telecommunications_and_wireless_technology,B,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
agricultural_sciences,A,C,C
agricultural_sciences,D,D,D
agricultural_sciences,A,D,D
agricultural_sciences,C,C,C
civil_engineering,B,B,B
civil_engineering,B,B,B
civil_engineering,C,C,C
civil_engineering,B,B,B
taxation,A,D,D
taxation,B,C,C
taxation,B,B,B
taxation,C,C,C
maritime_engineering,D,C,C
maritime_engineering,C,B,B
maritime_engineering,D,D,D
maritime_engineering,C,C,C
management,D,D,D
management,D,D,D
management,B,D,D
management,D,D,D
public_safety,D,C,C
public_safety,B,B,B
public_safety,B,B,B
public_safety,B,B,B
computer_science,D,B,B
computer_science,D,D,D
computer_science,D,D,D
computer_science,D,D,D
marketing,D,D,D
marketing,D,D,D
marketing,B,B,B
marketing,C,C,C
electronics_engineering,C,A,A
electronics_engineering,D,D,D
electronics_engineering,D,D,D
electronics_engineering,B,B,B
agricultural_sciences,C,C,C
agricultural_sciences,A,D,D
agricultural_sciences,D,A,A
agricultural_sciences,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
civil_engineering,D,D,D
civil_engineering,B,D,D
civil_engineering,C,C,C
civil_engineering,D,B,B
taxation,A,A,A
taxation,B,D,D
taxation,D,C,C
taxation,C,C,C
maritime_engineering,D,D,D
maritime_engineering,D,D,D
maritime_engineering,B,B,B
maritime_engineering,C,C,C
marketing,B,B,B
marketing,D,D,D
marketing,B,B,B
marketing,A,D,D
public_safety,C,C,C
public_safety,D,A,A
public_safety,C,C,C
public_safety,B,,203
management,B,B,B
management,C,C,C
management,D,,41.40
management,B,B,B
computer_science,D,D,D
computer_science,C,D,D
computer_science,C,C,C
computer_science,C,C,C
agricultural_sciences,C,C,C
agricultural_sciences,A,D,D
